kód;názov;"Kód ŠÚ";"kód okresu";"kód krajiny";"platné od";"platné do"
938000410;"Castelfranco Emilia";;;380;2017-10-03;
938000251;"Castelfranco Veneto";;;380;2012-09-01;
972400191;"Castell de Ferro";;;724;2014-10-16;
938000381;"Castellammare del Golfo";;;380;2017-02-28;
938000197;"Castellana Grotte";;;380;2015-01-14;
938000057;Castellaneta;;;380;2013-03-19;
938000352;Castellanza;;;380;2016-10-03;
972400135;Castelldefels;;;724;2014-03-12;
972400301;"Castellfollit del Boix";;;724;2016-03-11;
972400055;"Castellón de la Plana";;;724;2013-04-03;
925000372;Castelnau-le-Lez;;;250;2016-09-20;
962000013;"Castelo Branco";;;620;2013-02-19;
962000005;Casteloes;;;620;2012-10-16;
938000166;Castelvetrano;;;380;2014-10-16;
938000387;"Castiglione delle Stiviere";;;380;2017-06-02;
972400205;"Castilla La Mancha";;;724;2014-11-10;
937200066;Castleknock;;;372;2016-09-29;
952800030;Castricum;;;528;2014-11-12;
938000043;Castrovillari;;;380;2013-03-11;
938000122;Catania;;;380;2014-04-11;
938000044;Catanzaro;;;380;2013-03-11;
925000169;Caurel;;;250;2014-05-09;
949800023;Causeni;;;498;2017-10-03;
937200013;Cavan;;;372;2013-03-07;
921800010;Cayambe;;;218;2014-10-08;
979200136;Caycuma;;;792;2014-09-29;
949800014;Ceadîr-Lunga;;;498;2015-02-12;
938000140;Ceccano;;;380;2014-09-26;
934800163;Cece;;;348;2015-05-27;
962000021;"Cedofeita Porto";;;620;2013-02-26;
934800021;Cegléd;;;348;2012-10-04;
961600116;Ceglów;;;616;2013-01-11;
972400066;Cehegin;;;724;2013-07-15;
920301163;Cehnice;;;203;2015-02-13;
528234;Cejkov;SK042B528234;811;703;2010-01-01;
920301164;Cekov;;;203;2015-02-13;
938000413;Celano;;;380;2017-10-03;
937200051;Celbridge;;;372;2014-07-01;
939800003;Celinograd;;;398;2012-10-19;
970500007;Celje;;;705;2013-02-01;
934800113;Celldömölk;;;348;2014-10-14;
927600277;Celle;;;276;2013-06-25;
925000279;Celles-sur-Belle;;;250;2015-03-02;
925000479;Cellieu;;;250;2017-10-13;
962000155;"Celorici de Basto";;;620;2015-02-02;
972400247;Cenicero;;;724;2015-03-18;
938000380;Cento;;;380;2017-02-23;
972400423;"Cerdanyola del Vallès";;;724;2017-10-24;
920300844;"Cerekvice nad Loučnou";;;203;2013-11-21;
920301165;Cerhenice;;;203;2015-02-13;
920302071;Cerhonice;;;203;2015-08-17;
920301166;Cerhovice;;;203;2015-02-13;
970500035;Cerkno;;;705;2016-01-20;
979200230;Çermik;;;792;2017-02-23;
962000218;"Cernache do Bonjardim";;;620;2017-09-14;
527211;Cernina;SK041C527211;712;703;2010-01-01;
504297;Cerová;SK0215504297;205;703;2010-01-01;
518239;Cerovo;SK0325518239;605;703;2010-01-01;
960400011;"Cerro de Pasco";;;604;2015-02-03;
972400198;Cervo;;;724;2014-10-30;
938000205;Cesena;;;380;2015-01-15;
521272;Cestice;SK0426521272;806;703;2010-01-01;
949900003;Cetinje;;;499;2013-02-19;
920300988;Cetkovice;;;203;2014-10-07;
920302072;Cetoraz;;;203;2015-08-17;
972400029;Ceuta;;;724;2013-02-19;
979200174;Ceyhan;;;792;2015-09-01;
961600683;Ciecierzyn;;;616;2015-09-01;
961600530;Ciechanów;;;616;2014-07-08;
961600676;Ciechanowiec;;;616;2015-08-26;
961600036;Cieszyn;;;616;2010-01-01;
506877;Cífer;SK0217506877;207;703;2010-01-01;
979200101;Ciftlik;;;792;2014-02-11;
980400806;Cigani;;;804;2017-10-03;
513920;Cigeľ;SK0227513920;307;703;2010-01-01;
519111;Cigeľka;SK0411519111;701;703;2010-01-01;
527220;Cigla;SK041C527220;712;703;2010-01-01;
979200191;Cihanbeyli;;;792;2016-03-07;
961600435;Ciche;;;616;2013-11-27;
937200010;"Cill Chainnigh, Kilkenny";;;372;2013-03-04;
936000009;Cimahi;;;360;2015-05-15;
542776;Cimenná;SK0221542776;301;703;2010-01-01;
949800004;Cimislia;;;498;2013-02-08;
979200027;Çinar;;;792;2013-03-01;
511315;Cinobaňa;SK0327511315;607;703;2010-01-01;
980400847;Cir;;;804;2017-10-23;
920300996;Církvice;;;203;2014-10-08;
920301167;"Církvice okr. Kutná Hora";;;203;2015-02-13;
938000042;Cisternino;;;380;2013-03-04;
920300979;Cítoliby;;;203;2014-10-01;
920300437;Citonice;;;203;2013-03-06;
920301168;Cítov;;;203;2015-02-13;
938000246;"Citta di Castello";;;380;2015-08-26;
949800016;Ciuciuleni;;;498;2015-09-25;
948400002;"Ciudad de México";;;484;2013-02-01;
972400030;"Ciudad Real";;;724;2013-02-19;
972400164;"Ciudadela de Menorca";;;724;2014-08-04;
972400350;"Ciutadella de Menorca";;;724;2016-09-28;
964200048;Ciutelec;;;642;2013-03-01;
938000266;"Civitanova Marche";;;380;2015-10-02;
979200224;Çivril;;;792;2017-02-09;
920301169;Cizkrajov;;;203;2015-02-13;
925000061;Clamart;;;250;2013-02-08;
937200021;Clane;;;372;2013-03-19;
937200058;Clare;;;372;2014-10-22;
927600419;Clausthal-Zellerfeld;;;276;2013-11-20;
903600014;Clayton;;;36;2016-10-10;
925000465;Clénay;;;250;2017-09-20;
925000170;Clermont-Ferrand;;;250;2014-05-09;
938000393;Cles;;;380;2017-09-14;
984000006;Cleveland;;;840;2010-01-01;
984000069;Clifton;;;840;2013-07-15;
912400012;Clinton;;;124;2013-03-01;
937200046;Clonee;;;372;2013-11-27;
937200034;Cloone;;;372;2013-03-28;
927600357;Clopenburg;;;276;2013-09-06;
927600860;Cloppenburg;;;276;2016-07-14;
964200071;Cluj-Napoca;;;642;2014-02-14;
961600487;Cmielow;;;616;2014-03-18;
937200014;"Co. Louth";;;372;2013-03-07;
948400015;Coatzacoalcos;;;484;2015-10-02;
912400041;Cobourg;;;124;2016-09-12;
927600222;Coburg;;;276;2013-03-20;
964200015;Codlea;;;642;2012-10-04;
964200092;Codrişoru;;;642;2015-02-12;
927600102;Coesfeld;;;276;2013-02-01;
952800033;Coevorden;;;528;2014-11-13;
935600030;Coimbatore;;;356;2014-06-12;
935600198;"Coimbatore Press Colony";;;356;2017-10-18;
962000009;Coimbra;;;620;2013-02-01;
949800020;Cojusna;;;498;2016-02-05;
982600032;Colchester;;;826;2013-02-26;
972400430;"Collado Villalba";;;724;2017-11-10;
925000366;Colmar;;;250;2016-09-06;
927600023;Cologne;;;276;2012-05-31;
925000138;Colombes;;;250;2014-02-10;
972400127;Colombia;;;724;2014-02-14;
914400001;Colombo;;;144;2013-01-22;
972400421;Colomera;;;724;2017-10-17;
984000078;Colorado;;;840;2013-09-06;
984000083;Columbus;;;840;2013-09-13;
962000034;Colvilha;;;620;2013-03-04;
934000001;Comayagüela;;;340;2017-04-03;
905000008;Comilla;;;50;2017-08-04;
938000191;Como;;;380;2014-11-10;
925000237;Compiegne;;;250;2014-11-12;
932400001;Conakry;;;324;2013-01-11;
915200004;Concepción;;;152;2015-02-12;
925000316;"Condat sur Vienne";;;250;2015-10-02;
915800001;"Congqingshi Shapingbeiqu";;;158;2012-05-25;
964200046;Constanta;;;642;2013-02-19;
972400099;Consuegra;;;724;2013-09-25;
938000146;Conversano;;;380;2014-10-08;
984000166;Conway;;;840;2017-10-12;
984000142;Cookeville;;;840;2016-07-25;
938000132;Copertino;;;380;2014-08-27;
927600577;Coppenbrügge;;;276;2014-07-23;
964200136;Corabia;;;642;2017-02-15;
938000263;Corato;;;380;2015-10-01;
925000478;Corcieux;;;250;2017-10-13;
903200004;Córdoba;;;32;2013-08-08;
972400031;Córdoba;;;724;2013-02-19;
930000046;Corfu;;;300;2013-03-04;
972400346;Coria;;;724;2016-09-20;
982600065;Cork;;;826;2013-03-01;
937200001;Cork;;;372;2010-01-01;
938000366;Corleone;;;380;2016-11-09;
979200215;Çorlu;;;792;2016-10-04;
925000502;Cormeille-en-Parisis;;;250;2017-10-28;
925000417;Cormery;;;250;2017-02-15;
972400154;"Corral de Almaguer";;;724;2014-04-07;
938000244;Correggio;;;380;2015-08-26;
962000106;Corroios;;;620;2013-12-02;
938000238;"Corte Franca";;;380;2015-08-14;
972400152;"Cortes de la Frontera";;;724;2014-04-07;
979200099;Corum;;;792;2014-02-06;
938000217;Corvara;;;380;2015-02-12;
961600290;Cosel;;;616;2013-03-11;
938000093;Cosenza;;;380;2013-09-30;
927600018;Coswig;;;276;2010-01-01;
962000076;Cótimos;;;620;2013-07-16;
920400003;Cotonou;;;204;2013-02-01;
927601013;Cottbus;;;276;2017-09-22;
925000087;Coulommiers;;;250;2013-03-21;
984000169;"Council Bluffs";;;840;2017-10-13;
925000507;Courbevoie;;;250;2017-11-07;
925000033;Courcouronnes;;;250;2012-10-25;
925000421;Courtisols;;;250;2017-02-15;
982600070;Coventry;;;826;2013-03-01;
962000049;Covilha;;;620;2013-03-19;
982600047;Cowbridge;;;826;2013-03-01;
927600878;Crailsheim;;;276;2016-09-11;
964200068;Craiova;;;642;2013-09-30;
925000224;"Cran Gevrier";;;250;2014-11-10;
964200060;Crasna;;;642;2013-04-17;
982600020;Crawley;;;826;2013-01-09;
938000045;Crecchio;;;380;2013-03-11;
930000082;Crete;;;300;2013-03-19;
925000206;Créteil;;;250;2014-10-14;
982600290;Crewe;;;826;2017-03-09;
937600148;Crifin;;;376;2015-10-02;
925000480;Crissey;;;250;2017-10-13;
964200069;"Cristuru Secuiesc";;;642;2013-11-05;
919100021;Crnica;;;191;2013-08-01;
925000472;Croisilles;;;250;2017-10-06;
925000457;Crolles;;;250;2017-09-08;
938000163;Crotone;;;380;2014-10-14;
982600217;Croydon;;;826;2014-09-19;
934800095;Csanádalberti;;;348;2001-09-01;
934800185;Császár;;;348;2015-10-12;
934800261;Csém;;;348;2016-10-11;
934800022;Csenger;;;348;2012-10-04;
934800212;Csengőd;;;348;2016-08-25;
934800246;Cserháthaláp;;;348;2016-10-10;
980400025;Csernotyiszov;;;804;2012-10-04;
934800305;Csesztve;;;348;2017-09-04;
934800272;Csibrák;;;348;2017-02-24;
934800097;Csömör;;;348;2013-10-29;
934800118;Csongrád;;;348;2014-10-16;
934800333;Csopak;;;348;2017-10-19;
934800023;Csorna;;;348;2012-10-04;
972400321;"Cuarte Huerva";;;724;2016-07-25;
962000081;Cuba;;;620;2013-09-13;
982600089;Cuckfield;;;826;2013-03-07;
935600049;Cuddalore;;;356;2015-09-01;
972400190;Cuenca;;;724;2014-10-15;
925000441;Cugnaux;;;250;2017-08-11;
972400226;"Cuidad Real";;;724;2014-12-01;
972400223;Cúllar;;;724;2014-11-14;
925000043;Culle;;;250;2012-12-03;
972400319;Culleredo;;;724;2016-07-25;
980400467;Cumaň;;;804;2015-09-28;
982600129;Cumbria;;;826;2013-03-19;
938000010;Cuneo;;;380;2012-05-25;
984000127;Cupertino;;;840;2015-10-23;
968800068;Ćuprija;;;688;2013-07-02;
964200063;Curcani;;;642;2013-04-24;
907600002;Curitiba;;;76;2013-02-19;
980400347;Curkov;;;804;2015-02-12;
960400007;Cusco;;;604;2014-02-14;
935600118;Cuttack;;;356;2017-02-01;
920301170;Cvikov;;;203;2015-02-13;
920301171;"Cvrčovice okr. Kladno";;;203;2015-02-13;
930000030;Cyclades;;;300;2013-03-01;
961600278;Cycow;;;616;2013-03-11;
961600366;Czarna;;;616;2013-06-11;
961600419;Czarnkow;;;616;2013-10-04;
961600084;Czechowice-Dziedzice;;;616;2012-10-19;
961600693;Czekanów;;;616;2015-10-01;
961600025;Czeladz;;;616;2010-01-01;
961600012;Czestochowa;;;616;2010-01-01;
961600723;Człuchów;;;616;2016-07-25;
961600110;Czrevin;;;616;2013-01-11;
582387;Čab;SK0233582387;403;703;2010-01-01;
520098;Čabalovce;SK0415520098;705;703;2010-01-01;
980400796;Čabeľ;;;804;2017-09-21;
520101;Čabiny;SK0415520101;705;703;2010-01-01;
518247;"Čabradský Vrbovok";SK0325518247;605;703;2010-01-01;
968800039;Čačak;;;688;2013-02-01;
509132;Čadca;SK0312509132;502;703;2010-01-01;
920301172;Čachovice;;;203;2015-02-13;
505901;Čachtice;SK0224505901;304;703;2010-01-01;
502111;Čajkov;SK0232502111;402;703;2010-01-01;
502120;Čaka;SK0232502120;402;703;2010-01-01;
500101;Čakajovce;SK0233500101;403;703;2010-01-01;
511323;Čakanovce;SK0326511323;606;703;2010-01-01;
521281;Čakanovce;SK0426521281;806;703;2010-01-01;
501514;Čakany;SK0211501514;201;703;2010-01-01;
544116;Čaklov;SK041D544116;713;703;2010-01-01;
919100043;Čakovec;;;191;2015-08-26;
501085;Čalovec;SK0231501085;401;703;2010-01-01;
511331;Čamovce;SK0326511331;606;703;2010-01-01;
521299;Čaňa;SK0426521299;806;703;2010-01-01;
968800167;Čantavir;;;688;2017-02-09;
500127;Čaradice;SK0237500127;407;703;2010-01-01;
504319;Čáry;SK0215504319;205;703;2010-01-01;
920300026;Čáslav;;;203;2010-01-01;
920300783;Časlovce;;;203;2013-06-12;
507857;Častá;SK0107507857;107;703;2010-01-01;
504327;Častkov;SK0215504327;205;703;2010-01-01;
920301173;"Částkov okr. Tachov";;;203;2015-02-13;
505919;Častkovce;SK0224505919;304;703;2010-01-01;
920302052;Častohostice;;;203;2015-07-09;
920302159;Častolovice;;;203;2015-12-05;
555843;Čata;SK0232555843;402;703;2010-01-01;
507865;Čataj;SK0108507865;108;703;2010-01-01;
920301174;Čavisov;;;203;2015-02-13;
919100061;Čavle;;;191;2017-10-03;
513938;Čavoj;SK0227513938;307;703;2010-01-01;
920300814;Čebín;;;203;2013-10-07;
964300104;Čeboksary;;;643;2013-09-13;
515906;Čebovce;SK032A515906;610;703;2010-01-01;
522392;Čečehov;SK0427522392;807;703;2010-01-01;
521302;Čečejovce;SK0426521302;806;703;2010-01-01;
920301069;Čečelice;;;203;2015-01-19;
920302053;Čehovice;;;203;2015-07-09;
503118;Čechy;SK0234503118;404;703;2010-01-01;
920300647;"Čechy pod Kosířem";;;203;2013-03-27;
555886;Čechynce;SK0233555886;403;703;2010-01-01;
920300121;Čejč;;;203;2012-05-25;
920300438;Čejkovice;;;203;2013-03-06;
920301175;"Čejkovice okr. Hodonín";;;203;2015-02-13;
920302054;Čejov;;;203;2015-07-09;
518255;Čekovce;SK0325518255;605;703;2010-01-01;
920300298;Čekyně;;;203;2013-01-11;
500135;Čeľadice;SK0233500135;403;703;2010-01-01;
556297;Čeľadince;SK0236556297;406;703;2010-01-01;
920300161;Čeladná;;;203;2012-07-16;
920300439;Čelákovice;;;203;2013-03-06;
515914;Čeláre;SK032A515914;610;703;2010-01-01;
968800135;Čelarevo;;;688;2015-10-12;
920302324;"Čelechovice na Hané";;;203;2017-07-13;
557561;"Čelkova Lehota";SK0226557561;306;703;2010-01-01;
528242;Čeľovce;SK042B528242;811;703;2010-01-01;
524271;Čelovce;SK0417524271;707;703;2010-01-01;
515922;Čelovce;SK032A515922;610;703;2010-01-01;
968800176;Čenej;;;688;2017-10-09;
920301176;"Čenkov okr. Příbram";;;203;2015-02-13;
580554;Čenkovce;SK0211580554;201;703;2010-01-01;
920302305;Čeperka;;;203;2017-05-13;
920301177;Čepí;;;203;2015-02-13;
920300396;Čerčany;;;203;2013-03-04;
513946;Čereňany;SK0227513946;307;703;2010-01-01;
514608;Čerenčany;SK0329514608;609;703;2010-01-01;
528251;Čerhov;SK042B528251;811;703;2010-01-01;
508519;Čerín;SK0321508519;601;703;2010-01-01;
980400144;Čerkasy;;;804;2013-03-21;
542792;Čermany;SK0236542792;406;703;2010-01-01;
920300440;"Černá Hora";;;203;2013-03-06;
920301178;"Černčice okr. Louny";;;203;2015-02-13;
964200036;Černica;;;642;2013-01-11;
980400190;Černihiv;;;804;2013-09-06;
503126;Černík;SK0234503126;404;703;2010-01-01;
920301179;Černilov;;;203;2015-02-13;
520110;Černina;SK0412520110;702;703;2010-01-01;
980400098;Černivci;;;804;2013-02-14;
980400524;Černobyľ;;;804;2016-02-15;
528269;Černochov;SK042B528269;811;703;2010-01-01;
920301180;Černolice;;;203;2015-02-13;
920301181;Černošice;;;203;2015-02-13;
920300818;Černotín;;;203;2013-10-17;
980400045;Černovec;;;804;2013-01-07;
920300620;Černovice;;;203;2013-03-14;
980400544;Černovice;;;804;2016-03-31;
920301182;"Černovice okr. Pelhřimov";;;203;2015-02-13;
920302278;"Černý Důl";;;203;2016-11-07;
520128;Čertižné;SK0415520128;705;703;2010-01-01;
911200028;Červeň;;;112;2014-10-30;
920300441;"Červená Voda";;;203;2013-03-06;
524280;"Červená Voda";SK0418524280;708;703;2010-01-01;
515931;Červeňany;SK032A515931;610;703;2010-01-01;
920301183;"Červené Janovice";;;203;2015-02-13;
920300973;"Červené Pečky";;;203;2014-09-30;
524301;Červenica;SK0417524301;707;703;2010-01-01;
524298;"Červenica pri Sabinove";SK0418524298;708;703;2010-01-01;
506885;Červeník;SK0213506885;203;703;2010-01-01;
920301184;Červenka;;;203;2015-02-13;
920301185;"Červený Hrádek";;;203;2015-02-13;
555916;"Červený Hrádok";SK0237555916;407;703;2010-01-01;
512931;"Červený Kameň";SK0222512931;302;703;2010-01-01;
523429;"Červený Kláštor";SK0413523429;703;703;2010-01-01;
920300800;"Červený Kostelec";;;203;2000-09-07;
920302198;"Červený Újezd okr. Benešov";;;203;2016-03-25;
980400019;Červonozavodske;;;804;2012-05-25;
920301186;"Česká Bělá";;;203;2015-02-13;
920301187;"Česká Čermná";;;203;2015-02-13;
920300258;"Česká Kamenice";;;203;2012-10-25;
920300278;"Česká Lípa";;;203;2013-01-10;
920301188;"Česká Skalice";;;203;2015-02-13;
920300442;"Česká Třebová";;;203;2013-03-06;
920300443;"Česká Ves";;;203;2013-03-06;
511340;"České Brezovo";SK0327511340;607;703;2010-01-01;
920300011;"České Budějovice";;;203;2010-01-01;
920302227;"České Libchavy";;;203;2016-07-13;
920300703;"České Meziříčí";;;203;2013-04-12;
920300077;"Český Brod";;;203;2010-01-01;
920301189;"Český Dub";;;203;2015-02-13;
920302185;"Český Jiřetín";;;203;2015-12-15;
920300178;"Český Krumlov";;;203;2012-10-16;
920300082;"Český Těšín";;;203;2010-01-01;
920301190;"Čestice okr. Strakonice";;;203;2015-02-13;
528277;Čičarovce;SK0427528277;807;703;2010-01-01;
544124;Čičava;SK041D544124;713;703;2010-01-01;
920301191;Číčenice;;;203;2015-02-13;
517470;Čičmany;SK031B517470;511;703;2010-01-01;
501093;Číčov;SK0231501093;401;703;2010-01-01;
920301192;Číčovice;;;203;2015-02-13;
528285;Čierna;SK042B528285;811;703;2010-01-01;
525596;"Čierna Lehota";SK0428525596;808;703;2010-01-01;
542806;"Čierna Lehota";SK0221542806;301;703;2010-01-01;
528293;"Čierna nad Tisou";SK042B528293;811;703;2010-01-01;
503690;"Čierna Voda";SK0212503690;202;703;2010-01-01;
509159;Čierne;SK0312509159;502;703;2010-01-01;
500151;"Čierne Kľačany";SK0237500151;407;703;2010-01-01;
544132;"Čierne nad Topľou";SK041D544132;713;703;2010-01-01;
528307;"Čierne Pole";SK0427528307;807;703;2010-01-01;
508527;"Čierny Balog";SK0323508527;603;703;2010-01-01;
503703;"Čierny Brod";SK0212503703;202;703;2010-01-01;
514616;"Čierny Potok";SK0329514616;609;703;2010-01-01;
500160;Čifáre;SK0233500160;403;703;2010-01-01;
972400298;Čile;;;724;2016-01-11;
501531;"Čiližská Radvaň";SK0211501531;201;703;2010-01-01;
920301193;Čimelice;;;203;2015-02-13;
920301194;"Číměř okr. Jindřichův Hradec";;;203;2015-02-13;
518719;Čimhová;SK031A518719;510;703;2010-01-01;
980400296;Činadijevo;;;804;2014-09-30;
526673;Čirč;SK041A526673;710;703;2010-01-01;
920301195;Čisovice;;;203;2015-02-13;
920301196;"Čistá okr. Mladá Boleslav";;;203;2015-02-13;
920301197;"Čistá okr. Rakovník";;;203;2015-02-13;
907000034;Čitluk;;;70;2017-02-09;
514624;Číž;SK0329514624;609;703;2010-01-01;
521311;Čižatice;SK0426521311;806;703;2010-01-01;
920301198;Čižice;;;203;2015-02-13;
920301199;Čížkovice;;;203;2015-02-13;
920301200;Čížová;;;203;2015-02-13;
964300010;Čkalovsk;;;643;2010-01-01;
920301201;Čkyně;;;203;2015-02-13;
968800177;Čoka;;;688;2017-10-09;
525600;Čoltovo;SK0428525600;808;703;2010-01-01;
980400113;Čop;;;804;2013-03-11;
980400664;"Čorna Tysa";;;804;2016-10-07;
980400050;"Čornyj Potik";;;804;2013-01-09;
980400733;Čortkiv;;;804;2017-04-19;
512141;Čremošné;SK0319512141;509;703;2010-01-01;
970500054;Črnomelj;;;705;2017-11-10;
920301202;Čtyřkoly;;;203;2015-02-13;
560031;Čučma;SK0428560031;808;703;2010-01-01;
520136;Čukalovce;SK0419520136;709;703;2010-01-01;
980400813;Čukva;;;804;2017-10-05;
980400503;Čumaki;;;804;2015-10-12;
968800071;Čuprija;;;688;2013-09-06;
968800186;Čurug;;;688;2017-10-10;
934800094;Dabas;;;348;2000-09-01;
961600798;"Dąbrowa Białostocka";;;616;2017-09-07;
961600213;"Dabrowa Górnicza";;;616;2013-01-17;
961600385;"Dabrowa Tarnowska";;;616;2013-07-26;
937600153;Daburiyya;;;376;2016-06-08;
920300115;Dačice;;;203;2010-01-01;
524310;Ďačov;SK0418524310;708;703;2010-01-01;
515949;"Dačov Lom";SK032A515949;610;703;2010-01-01;
934800282;Dad;;;348;2017-03-22;
984000084;"Dade County Florida";;;840;2013-09-13;
941000014;Daegu;;;410;2015-03-03;
941000021;Daejeon;;;410;2017-08-08;
941000004;Daejon;;;410;2013-03-14;
934800245;Dág;;;348;2016-10-10;
982600184;Dagenham;;;826;2013-10-04;
968200013;Daharhan;;;682;2013-02-26;
935600066;Dahegam;;;356;2015-11-05;
968200067;Dahran;;;682;2013-09-06;
936800012;Dahuk;;;368;2014-10-08;
927600386;Dachau;;;276;2013-09-13;
915800015;"Dajia Town";;;158;2015-05-05;
981800011;Dakahlia;;;818;2017-10-06;
968600001;Dakar;;;686;2013-05-17;
919100033;Dakovo;;;191;2014-02-14;
905100016;Dalar;;;51;2017-11-10;
957800269;"Dale i Sunnfjord";;;578;2014-10-30;
920301203;Dalečín;;;203;2015-02-13;
920302026;"Dalešice okr. Třebíč";;;203;2015-04-15;
524328;Daletice;SK0418524328;708;703;2010-01-01;
937600180;"Daliat El Carme";;;376;2017-09-25;
984000165;Dallas;;;840;2017-10-04;
920301204;"Dalovice okr. Karlovy Vary";;;203;2015-02-13;
976000005;Damascus;;;760;2013-01-09;
920300299;Dambořice;;;203;2013-01-11;
936400062;Damghan;;;364;2016-10-03;
981800007;Damietta;;;818;2015-10-08;
968200012;Dammam;;;682;2013-02-26;
925000405;Dammarie-lès-Lys;;;250;2017-02-13;
927600969;Damme;;;276;2017-02-15;
920300444;Damníkov;;;203;2013-03-06;
920302160;Damnov;;;203;2015-12-05;
970400004;Danang;;;704;2013-01-07;
984000051;Danbury;;;840;2013-03-07;
915600031;Dandong;;;156;2014-10-09;
952400008;Dang;;;524;2017-08-04;
526444;Danišovce;SK042A526444;810;703;2010-01-01;
512150;Ďanová;SK0316512150;506;703;2010-01-01;
980400682;Danylovo;;;804;2017-01-27;
962000037;Dao;;;620;2013-03-11;
544141;Ďapalovce;SK041D544141;713;703;2010-01-01;
983400002;"Dar es Salaam";;;834;2016-09-11;
976000020;Daraa;;;760;2016-04-06;
936400042;Darab;;;364;2012-09-01;
919100039;Darda;;;191;2014-12-01;
528315;Dargov;SK042B528315;811;703;2010-01-01;
949600005;Darchan;;;496;2013-03-05;
949600012;Darchan-Uul;;;496;2016-10-07;
979200238;Darica;;;792;2017-08-11;
920301205;Darkovice;;;203;2015-02-13;
903600003;Darlinghurst;;;36;2012-11-20;
982600237;Darlington;;;826;2015-03-03;
961600796;Darłowo;;;616;2017-09-07;
927600028;Darmstadt;;;276;2012-10-16;
900400037;Dashtak;;;4;2017-06-14;
915600085;Datong;;;156;2017-09-20;
927600660;Datteln;;;276;2014-11-04;
942800001;Daugavpils;;;428;2012-10-16;
960800005;Davao;;;608;2016-09-11;
544159;Davidov;SK041D544159;713;703;2010-01-01;
984000119;Davis;;;840;2015-04-07;
920301206;Davle;;;203;2015-02-13;
975600038;Davos;;;756;2014-10-08;
